,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,RFM_level,Kmeans cluster,Color,Advice
1122,13863.0,248,1,305.78,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1123,13865.0,59,5,522.18,2,3,2,7,Loyal Customers,3,black,Direct social media messaging
1124,13866.0,75,1,145.67,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1125,13867.0,32,3,1005.09,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
1126,13868.0,8,2,3192.54,4,1,4,9,Best Customers,0,red,Huge product discount
1127,13869.0,124,4,3083.65,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
1128,13870.0,3,8,2770.94,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1129,13871.0,23,13,6403.25,3,4,4,11,Best Customers,1,blue,Promotion of new offers
1130,13873.0,120,3,389.6,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
1131,13874.0,359,1,540.45,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1132,13875.0,54,6,1800.6,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
1133,13876.0,64,1,122.7,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1134,13877.0,87,1,117.24,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1135,13878.0,55,1,1271.57,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
1136,13880.0,22,14,3239.27,3,4,4,11,Best Customers,1,blue,Promotion of new offers
1137,13881.0,4,20,17159.52,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1138,13882.0,3,5,1191.13,4,3,3,10,Best Customers,1,blue,Promotion of new offers
1139,13883.0,11,5,2674.48,4,3,4,11,Best Customers,1,blue,Promotion of new offers
1140,13884.0,8,5,787.6,4,3,3,10,Best Customers,1,blue,Promotion of new offers
1141,13885.0,190,2,506.8,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1142,13886.0,72,1,243.56,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1143,13887.0,205,1,349.55,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1144,13888.0,120,2,595.67,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1145,13889.0,93,1,416.9,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1146,13890.0,2,10,1883.81,4,4,3,11,Best Customers,1,blue,Promotion of new offers
1147,13892.0,27,5,4990.4,3,3,4,10,Best Customers,1,blue,Promotion of new offers
1148,13893.0,298,1,821.1,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
1149,13894.0,24,3,564.62,3,2,2,7,Loyal Customers,0,red,Huge product discount
1150,13895.0,29,4,2593.07,3,2,4,9,Best Customers,3,black,Direct social media messaging
1151,13897.0,51,1,311.16,3,1,2,6,Loyal Customers,0,red,Huge product discount
1152,13898.0,326,1,155.93,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1153,13899.0,17,2,388.52,4,1,2,7,Loyal Customers,0,red,Huge product discount
1154,13900.0,184,3,740.95,1,2,3,6,Loyal Customers,3,black,Direct social media messaging
1155,13901.0,73,6,2967.57,2,3,4,9,Best Customers,3,black,Direct social media messaging
1156,13904.0,38,2,332.64,3,1,2,6,Loyal Customers,0,red,Huge product discount
1157,13908.0,80,4,2369.55,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
1158,13911.0,58,10,2591.56,2,4,4,10,Best Customers,1,blue,Promotion of new offers
1159,13914.0,12,2,626.45,4,1,2,7,Loyal Customers,0,red,Huge product discount
1160,13917.0,50,2,272.04,3,1,1,5,Loyal Customers,0,red,Huge product discount
1161,13918.0,50,2,1212.84,3,1,3,7,Loyal Customers,0,red,Huge product discount
1162,13919.0,54,3,2529.19,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
1163,13922.0,352,1,172.25,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1164,13923.0,54,1,351.13,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1165,13924.0,2,6,1838.85,4,3,3,10,Best Customers,1,blue,Promotion of new offers
1166,13925.0,93,4,678.25,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
1167,13926.0,24,1,223.85,3,1,1,5,Loyal Customers,0,red,Huge product discount
1168,13927.0,75,1,348.99,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1169,13928.0,11,5,2000.55,4,3,4,11,Best Customers,1,blue,Promotion of new offers
1170,13929.0,170,5,3528.66,1,3,4,8,Loyal Customers,3,black,Direct social media messaging
1171,13930.0,58,2,337.34,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1172,13931.0,96,3,1971.31,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
1173,13932.0,295,1,307.4,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1174,13933.0,110,2,608.79,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1175,13934.0,264,1,922.1,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
1176,13936.0,180,1,376.58,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1177,13937.0,170,1,158.85,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1178,13938.0,36,1,71.66,3,1,1,5,Loyal Customers,0,red,Huge product discount
1179,13939.0,24,3,568.55,3,2,2,7,Loyal Customers,0,red,Huge product discount
1180,13940.0,18,6,1839.51,4,3,3,10,Best Customers,1,blue,Promotion of new offers
1181,13941.0,22,5,5112.96,3,3,4,10,Best Customers,1,blue,Promotion of new offers
1182,13946.0,80,3,561.57,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
1183,13947.0,66,1,90.6,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1184,13948.0,361,1,102.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1185,13949.0,3,6,2420.44,4,3,4,11,Best Customers,1,blue,Promotion of new offers
1186,13950.0,12,4,745.06,4,2,3,9,Best Customers,0,red,Huge product discount
1187,13951.0,177,3,674.45,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
1188,13952.0,218,2,3251.07,1,1,4,6,Loyal Customers,3,black,Direct social media messaging
1189,13953.0,8,7,3515.68,4,3,4,11,Best Customers,1,blue,Promotion of new offers
1190,13954.0,2,2,439.92,4,1,2,7,Loyal Customers,0,red,Huge product discount
1191,13955.0,155,2,322.96,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1192,13956.0,6,6,1321.81,4,3,3,10,Best Customers,1,blue,Promotion of new offers
1193,13959.0,80,3,594.04,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
1194,13960.0,22,2,230.22,3,1,1,5,Loyal Customers,0,red,Huge product discount
1195,13962.0,22,2,169.55,3,1,1,5,Loyal Customers,0,red,Huge product discount
1196,13963.0,309,4,664.54,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
1197,13967.0,146,1,80.7,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1198,13969.0,8,19,10715.55,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1199,13971.0,19,9,2782.29,3,4,4,11,Best Customers,1,blue,Promotion of new offers
1200,13972.0,71,2,190.25,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1201,13973.0,288,1,264.7,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1202,13974.0,50,1,413.59,3,1,2,6,Loyal Customers,0,red,Huge product discount
1203,13975.0,32,6,2461.24,3,3,4,10,Best Customers,1,blue,Promotion of new offers
1204,13976.0,207,1,357.98,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1205,13978.0,15,3,6975.52,4,2,4,10,Best Customers,1,blue,Promotion of new offers
1206,13979.0,74,1,869.87,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
1207,13980.0,61,1,200.14,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1208,13982.0,40,4,1871.81,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
1209,13983.0,30,14,5418.88,3,4,4,11,Best Customers,1,blue,Promotion of new offers
1210,13984.0,27,5,920.51,3,3,3,9,Best Customers,1,blue,Promotion of new offers
1211,13985.0,5,15,7060.13,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1212,13986.0,18,1,320.46,4,1,2,7,Loyal Customers,0,red,Huge product discount
1213,13988.0,20,6,4147.96,3,3,4,10,Best Customers,1,blue,Promotion of new offers
1214,13989.0,66,2,1266.08,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
1215,13990.0,214,1,311.3,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1216,13991.0,13,6,852.88,4,3,3,10,Best Customers,1,blue,Promotion of new offers
1217,13992.0,31,1,76.8,3,1,1,5,Loyal Customers,0,red,Huge product discount
1218,13993.0,43,9,3466.36,3,4,4,11,Best Customers,1,blue,Promotion of new offers
1219,13994.0,4,7,2294.99,4,3,4,11,Best Customers,1,blue,Promotion of new offers
1220,13995.0,16,9,3781.93,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1221,13999.0,11,13,3915.58,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1222,14000.0,212,1,635.66,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1223,14001.0,46,3,2043.08,3,2,4,9,Best Customers,3,black,Direct social media messaging
1224,14002.0,135,2,518.21,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1225,14004.0,44,7,4582.64,3,3,4,10,Best Customers,1,blue,Promotion of new offers
1226,14005.0,10,5,2874.72,4,3,4,11,Best Customers,1,blue,Promotion of new offers
1227,14006.0,116,3,962.19,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
1228,14009.0,199,2,695.61,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1229,14012.0,278,1,328.8,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1230,14013.0,111,3,473.02,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
1231,14014.0,78,1,505.18,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1232,14015.0,53,1,917.34,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
1233,14016.0,155,5,4370.81,1,3,4,8,Loyal Customers,3,black,Direct social media messaging
1234,14019.0,47,3,1421.61,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
1235,14020.0,17,2,642.8,4,1,2,7,Loyal Customers,0,red,Huge product discount
1236,14021.0,156,3,631.9,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
1237,14022.0,226,1,440.0,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1238,14023.0,8,2,584.07,4,1,2,7,Loyal Customers,0,red,Huge product discount
1239,14024.0,122,2,327.7,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1240,14027.0,61,1,104.82,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1241,14029.0,64,2,467.66,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1242,14030.0,19,10,2374.74,3,4,4,11,Best Customers,1,blue,Promotion of new offers
1243,14031.0,8,20,17294.36,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1244,14032.0,3,11,2975.59,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1245,14034.0,23,3,648.89,3,2,2,7,Loyal Customers,0,red,Huge product discount
1246,14035.0,29,5,1428.02,3,3,3,9,Best Customers,1,blue,Promotion of new offers
1247,14036.0,285,1,626.65,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1248,14037.0,177,2,147.2,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1249,14038.0,79,3,1560.38,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
1250,14039.0,34,1,152.2,3,1,1,5,Loyal Customers,0,red,Huge product discount
1251,14040.0,41,13,5124.28,3,4,4,11,Best Customers,1,blue,Promotion of new offers
1252,14041.0,267,1,141.41,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1253,14044.0,27,5,1942.25,3,3,3,9,Best Customers,1,blue,Promotion of new offers
1254,14045.0,110,4,1659.75,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
1255,14046.0,285,1,154.99,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1256,14047.0,9,5,1308.61,4,3,3,10,Best Customers,1,blue,Promotion of new offers
1257,14048.0,306,1,409.93,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1258,14049.0,17,6,6245.45,4,3,4,11,Best Customers,1,blue,Promotion of new offers
1259,14050.0,32,2,746.36,3,1,3,7,Loyal Customers,0,red,Huge product discount
1260,14051.0,1,29,18731.87,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1261,14052.0,20,1,225.36,3,1,1,5,Loyal Customers,0,red,Huge product discount
1262,14053.0,125,2,260.25,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1263,14054.0,66,1,92.46,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1264,14055.0,107,1,725.64,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
1265,14056.0,2,26,12542.08,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1266,14057.0,24,19,8397.76,3,4,4,11,Best Customers,1,blue,Promotion of new offers
1267,14059.0,267,1,183.6,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1268,14060.0,5,20,8453.31,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1269,14062.0,10,13,10474.85,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1270,14064.0,30,5,1334.34,3,3,3,9,Best Customers,1,blue,Promotion of new offers
1271,14066.0,267,1,152.55,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1272,14067.0,64,2,374.7,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1273,14068.0,321,1,265.85,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1274,14071.0,4,9,1468.08,4,4,3,11,Best Customers,1,blue,Promotion of new offers
1275,14073.0,33,1,151.04,3,1,1,5,Loyal Customers,0,red,Huge product discount
1276,14075.0,5,3,942.26,4,2,3,9,Best Customers,0,red,Huge product discount
1277,14076.0,130,1,118.67,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1278,14077.0,41,6,597.43,3,3,2,8,Loyal Customers,0,red,Huge product discount
1279,14078.0,102,9,4848.22,2,4,4,10,Best Customers,1,blue,Promotion of new offers
1280,14079.0,125,1,375.1,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1281,14080.0,33,1,45.6,3,1,1,5,Loyal Customers,0,red,Huge product discount
1282,14081.0,303,3,924.97,1,2,3,6,Loyal Customers,3,black,Direct social media messaging
1283,14082.0,365,1,182.25,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1284,14083.0,5,9,1002.9,4,4,3,11,Best Customers,1,blue,Promotion of new offers
1285,14085.0,3,19,4474.43,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1286,14087.0,3,1,189.97,4,1,1,6,Loyal Customers,0,red,Huge product discount
1287,14088.0,11,13,50491.81,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1288,14089.0,57,1,158.75,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1289,14090.0,325,1,76.32,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1290,14092.0,8,15,4086.26,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1291,14093.0,13,1,433.86,4,1,2,7,Loyal Customers,0,red,Huge product discount
1292,14096.0,5,19,67475.08,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1293,14098.0,37,1,147.35,3,1,1,5,Loyal Customers,0,red,Huge product discount
1294,14099.0,17,11,3104.17,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1295,14100.0,138,1,191.95,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1296,14101.0,74,6,5976.79,2,3,4,9,Best Customers,3,black,Direct social media messaging
1297,14102.0,6,5,1105.88,4,3,3,10,Best Customers,1,blue,Promotion of new offers
1298,14104.0,155,2,216.21,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1299,14105.0,240,1,1266.23,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
1300,14107.0,52,7,2703.23,2,3,4,9,Best Customers,3,black,Direct social media messaging
1301,14108.0,31,2,597.91,3,1,2,6,Loyal Customers,0,red,Huge product discount
1302,14109.0,73,1,144.2,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
1303,14110.0,4,14,5753.58,4,4,4,12,Best Customers,1,blue,Promotion of new offers
1304,14111.0,15,5,1005.35,4,3,3,10,Best Customers,1,blue,Promotion of new offers
1305,14112.0,23,7,2915.15,3,3,4,10,Best Customers,1,blue,Promotion of new offers
1306,14113.0,4,5,2509.88,4,3,4,11,Best Customers,1,blue,Promotion of new offers
1307,14114.0,274,2,386.53,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1308,14116.0,20,5,1382.74,3,3,3,9,Best Customers,1,blue,Promotion of new offers
1309,14117.0,144,1,90.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
1310,14121.0,4,5,5680.98,4,3,4,11,Best Customers,1,blue,Promotion of new offers
1311,14124.0,85,1,399.58,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1312,14125.0,11,3,2720.63,4,2,4,10,Best Customers,1,blue,Promotion of new offers
1313,14126.0,8,3,706.13,4,2,2,8,Loyal Customers,0,red,Huge product discount
1314,14127.0,123,3,709.71,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
1315,14128.0,61,2,637.5,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
1316,14129.0,2,5,1123.86,4,3,3,10,Best Customers,1,blue,Promotion of new offers
1317,14130.0,320,1,480.91,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
1318,14132.0,3,11,3581.23,4,4,4,12,Best Customers,1,blue,Promotion of new offers
